year,school_name,major_code,major_name,college,planned_enrollment,retest_count,admitted_count,retest_ratio,retest_max_score,retest_min_score,retest_avg_score,retest_politics_avg,retest_english_subject,retest_english_avg,retest_math_subject,retest_math_avg,retest_prof_subject,retest_prof_avg,admitted_max_score,admitted_min_score,admitted_avg_score,admitted_politics_avg,admitted_english_subject,admitted_english_avg,admitted_math_subject,admitted_math_avg,admitted_prof_subject,admitted_prof_avg
2026,中国海洋大学,085406,控制工程,009 工程学院,23,70,56,1.25,402.0,264.0,327.3,54.4,201英语一,61.6,301数学一,101.6,842自动控制理论,109.8,402.0,276.0,338.5,,201英语一,,301数学一,,842自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国海洋大学,085406,控制工程,033 卓越工程师学院,2,0,0,,,,,,201英语一,,301数学一,,842自动控制理论,,,,,,201英语一,,301数学一,,842自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,085400,电子信息01控制工程,051 烟台研究院,43,9,8,1.13,393.0,269.0,324.6,67.7,201英语一,55.6,301数学一,89.8,808自动控制原理,111.6,393.0,269.0,330.2,,201英语一,,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,080400,仪器科学与技术01方向,004 智能科学与工程学院,17,21,12,1.75,397.0,265.0,323.3,69.0,201英语一、202俄语、203日语(选一),60.2,301数学一,89.5,808自动控制原理,104.6,397.0,272.0,341.8,,201英语一、202俄语、203日语(选一),,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,080400,仪器科学与技术02方向,004 智能科学与工程学院,5,2,2,1.0,358.0,335.0,346.5,71.0,201英语一,69.0,301数学一,85.0,808自动控制原理,121.5,358.0,335.0,346.5,,201英语一,,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,080800,电气工程,004 智能科学与工程学院,10,7,6,1.17,402.0,269.0,321.6,70.7,201英语一、202俄语、203日语(选一),68.9,301数学一,87.7,808自动控制原理,94.3,402.0,269.0,328.2,,201英语一、202俄语、203日语(选一),,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,081100,控制科学与工程01基础计划,004 智能科学与工程学院,48,63,51,1.24,400.0,286.0,336.4,69.6,201英语一、202俄语、203日语(选一),59.0,301数学一,99.6,808自动控制原理,108.2,400.0,287.0,344.2,,201英语一、202俄语、203日语(选一),,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,081100,控制科学与工程02青岛创新发展基地专项,004 智能科学与工程学院,20,14,14,1.0,381.0,269.0,316.2,72.0,201英语一,58.4,301数学一,90.7,808自动控制原理,95.1,381.0,269.0,316.2,,201英语一,,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,081100,控制科学与工程03海南(三亚)专项,004 智能科学与工程学院,3,5,5,1.0,317.0,271.0,295.0,69.6,201英语一,49.2,301数学一,84.4,808自动控制原理,91.8,317.0,271.0,295.0,,201英语一,,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,085400,电子信息01基础计划,004 智能科学与工程学院,105,269,145,1.86,418.0,290.0,344.3,70.7,201英语一、202俄语、203日语(选一),62.6,301数学一,99.3,808自动控制原理,111.8,418.0,291.0,354.8,,201英语一、202俄语、203日语(选一),,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,085400,电子信息02长三角研究院（南通）专项,004 智能科学与工程学院,15,7,6,1.17,363.0,295.0,327.9,70.1,201英语一、202俄语、203日语(选一),67.3,301数学一,94.9,808自动控制原理,95.6,363.0,295.0,325.5,,201英语一、202俄语、203日语(选一),,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,085400,电子信息03龙江工程师学院专项（智能制造）,004 智能科学与工程学院,50,36,34,1.06,393.0,273.0,330.7,70.6,201英语一、202俄语、203日语(选一),60.4,301数学一,93.3,808自动控制原理,106.3,393.0,273.0,333.3,,201英语一、202俄语、203日语(选一),,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,085400,电子信息04青岛创新发展基地专项,004 智能科学与工程学院,39,18,18,1.0,400.0,274.0,324.5,71.4,201英语一,60.2,301数学一,93.3,808自动控制原理,99.6,400.0,274.0,324.5,,201英语一,,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,085400,电子信息05海南（三亚）专项,004 智能科学与工程学院,6,7,7,1.0,395.0,285.0,323.1,72.9,201英语一,62.4,301数学一,95.6,808自动控制原理,92.3,395.0,285.0,323.1,,201英语一,,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,140500,智能科学与技术,004 智能科学与工程学院,10,8,5,1.6,378.0,273.0,325.8,70.6,201英语一、202俄语、203日语(选一),59.6,301数学一,90.5,808自动控制原理,105.0,378.0,319.0,341.0,,201英语一、202俄语、203日语(选一),,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,0811J2,水下智能技术01,004 智能科学与工程学院,3,4,3,1.33,355.0,275.0,317.8,69.2,201英语一、202俄语、203日语(选一),62.5,301数学一,80.2,808自动控制原理,105.8,355.0,305.0,332.0,,201英语一、202俄语、203日语(选一),,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨工程大学,0811J2,水下智能技术02,004 智能科学与工程学院,18,2,2,1.0,341.0,319.0,330.0,58.5,201英语一,58.5,301数学一,86.0,808自动控制原理,112.5,341.0,319.0,330.0,,201英语一,,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,上海大学,081100,控制科学与工程,009 机电工程与自动化学院,47,,50,,,,,,201英语一,,301数学一,,836自动控制理论（含经典和现代）,,413.0,329.0,356.7,,201英语一,,301数学一,,836自动控制理论（含经典和现代）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,上海大学,085400,电子信息,009 机电工程与自动化学院,51,,75,,,,,,204英语二,,302数学二,,836自动控制理论（含经典和现代）,,415.0,323.0,382.7,,204英语二,,302数学二,,836自动控制理论（含经典和现代）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,上海大学,085400,电子信息,025 中欧工程技术学院,12,20,20,1.0,,,,,204英语二/246法语（工程）,,302数学二,,836自动控制理论（含经典和现代）,,416.0,344.0,377.4,,204英语二/246法语（工程）,,302数学二,,836自动控制理论（含经典和现代）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,上海大学,081100,控制科学与工程,423 未来技术学院,11,,11,,,,,,201英语一,,301数学一,,836自动控制理论（含经典和现代）,,372.0,314.0,344.5,,201英语一,,301数学一,,836自动控制理论（含经典和现代）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,上海大学,0811J9,智能医学诊疗,113 医学院,4,,7,,,,,,201英语一,,301数学一,,836自动控制理论（含经典和现代）,,328.0,272.0,301.6,,201英语一,,301数学一,,836自动控制理论（含经典和现代）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,大连海事大学,081100,控制科学与工程,003 船舶电气工程学院,24,23,18,1.28,403.0,339.0,364.5,66.9,201英语一,63.2,301数学一,116.6,806自动控制原理,117.8,403.0,339.0,364.7,,201英语一,,301数学一,,806自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,大连海事大学,085406,控制工程,003 船舶电气工程学院,54,70,58,1.21,403.0,317.0,347.7,67.3,201英语一,63.5,301数学一,104.0,806自动控制原理,112.9,403.0,319.0,351.7,,201英语一,,301数学一,,806自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,大连海事大学,085406,控制工程,026 水路交通控制全国重点实验室,2,1,1,1.0,,,,,201英语一,,301数学一,,806自动控制原理,,,,,,201英语一,,301数学一,,806自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,华东理工大学,081100,控制科学与工程,006 信息科学与工程学院,47,38,31,1.23,410.0,361.0,378.7,,201英语一,,301数学一,,816控制原理,,410.0,362.0,380.1,,201英语一,,301数学一,,816控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,华东理工大学,085406,控制工程,006 信息科学与工程学院,79,109,78,1.4,444.0,310.0,402.6,,204英语二,,302数学二,,816控制原理,,444.0,383.0,407.3,,204英语二,,302数学二,,816控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,东华大学,081100,控制科学与工程,023 信息与智能科学学院,31,,32,,,,,,201英语一,,301数学一,,824自动控制理论,,389.0,293.0,342.41,,201英语一,,301数学一,,824自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,东华大学,085406,控制工程,023 信息与智能科学学院,62,,63,,,,,,204英语二,,301数学一,,824自动控制理论,,424.0,327.0,366.71,,204英语二,,301数学一,,824自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河海大学,081100,控制科学与工程,043 人工智能与自动化学院,20,28,20,1.4,414.0,355.0,372.9,63.5,201英语一,66.6,301数学一,112.7,827自动控制理论基础,130.0,414.0,355.0,376.8,,201英语一,,301数学一,,827自动控制理论基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河海大学,085400,电子信息 (04)智能技术,043 人工智能与自动化学院,3,0,0,,,,,,204英语二,,302数学二,,827自动控制理论基础,,,,,,204英语二,,302数学二,,827自动控制理论基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河海大学,085400,电子信息 (01) 控制工程,043 人工智能与自动化学院,51,70,38,1.84,436.0,376.0,401.3,63.6,204英语二,78.6,302数学二,127.9,827自动控制理论基础,131.2,436.0,377.0,412.3,,204英语二,,302数学二,,827自动控制理论基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,东北林业大学,085510,机器人工程,008 机电工程学院,33,41,33,1.24,431.0,274.0,338.3,67.7,204英语二,66.9,302数学二,91.5,828自动控制理论（含现代部分）,112.3,431.0,278.0,346.6,,204英语二,,302数学二,,828自动控制理论（含现代部分）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,东北林业大学,081100,控制科学与工程,012 计算机与控制工程学院,30,33,30,1.1,377.0,269.0,325.8,69.1,201英语一,54.4,301数学一,88.6,828自动控制理论（含现代部分）,113.7,377.0,269.0,327.8,,201英语一,,301数学一,,828自动控制理论（含现代部分）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,东北林业大学,085406,控制工程,012 计算机与控制工程学院,79,95,79,1.2,417.0,342.0,368.0,70.0,204英语二,70.1,302数学二,111.0,828自动控制理论（含现代部分）,116.9,417.0,342.0,371.0,,204英语二,,302数学二,,828自动控制理论（含现代部分）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,内蒙古大学,085406,控制工程,056 电子信息工程学院,89,119,99,1.2,425.0,253.0,327.7,64.2,204英语二,68.3,302数学二,98.6,867自动控制原理,101.1,425.0,253.0,332.5,,204英语二,,302数学二,,867自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,贵州大学,081100,控制科学与工程,118 电气工程学院,16,34,24,1.54,372.0,258.0,302.1,64.7,201英语一,48.6,301数学一,77.7,837自动控制理论,111.0,347.0,258.0,304.2,,201英语一,,301数学一,,837自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京工业大学,081100,控制科学与工程,087 信息科学技术学院,54,75,54,1.38,410.0,333.0,358.9,58.9,201英语一,65.3,301数学一,109.3,821自动控制原,125.4,410.0,338.0,365.2,,201英语一,,301数学一,,821自动控制原,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京工业大学,085406,控制工程,087 信息科学技术学院,78,106,78,1.36,426.0,371.0,391.8,59.7,204英语二,78.0,302数学二,128.0,821自动控制原理,126.1,426.0,371.0,395.6,,204英语二,,302数学二,,821自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,合肥工业大学,085406,控制工程,021 卓越工程师学院,4,9,7,1.29,383.0,303.0,338.55,65.8,204英语二,81.8,302数学二,131.1,834自动控制原理,129.9,383.0,327.0,347.7,,204英语二,,302数学二,,834自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,合肥工业大学,081100,控制科学与工程,004 电气与自动化工程学院,14,24,18,1.33,419.0,344.0,374.7,63.1,201英语一,69.3,301数学一,123.1,834自动控制原理,128.8,419.0,355.0,382.7,,201英语一,,301数学一,,834自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,合肥工业大学,085406,控制工程,004 电气与自动化工程学院,19,40,30,1.44,445.0,394.0,410.8,65.8,204英语二,81.8,302数学二,131.1,834自动控制原理,129.9,445.0,352.0,413.6,,204英语二,,302数学二,,834自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,苏州大学,081100,控制科学与工程,019 机电工程学院,6,8,6,1.33,378.0,324.0,353.4,59.5,201英语一,65.8,301数学一,111.2,842自动控制原理,116.9,378.0,325.0,360.5,,201英语一,,301数学一,,842自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,苏州大学,085406,控制工程,019 机电工程学院,21,29,21,1.38,424.0,363.0,385.2,63.7,204英语二,78.1,302数学二,127.6,842自动控制原理,115.8,424.0,372.0,391.1,,204英语二,,302数学二,,842自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,苏州大学,085407,仪器仪表工程,019 机电工程学院,17,23,17,1.35,409.0,353.0,370.3,63.0,204英语二,78.3,302数学二,122.1,842自动控制原理,106.9,409.0,355.0,375.1,,204英语二,,302数学二,,842自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,081100,控制科学与工程,050 自动化学院,18,24,17,1.41,411.0,358.0,374.29,60.8,201英语一,65.7,301数学一,119.8,851自动控制原理,128.0,411.0,358.0,378.47,,201英语一,,301数学一,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,085406,控制工程,050 自动化学院,32,49,33,1.48,406.0,355.0,374.82,60.5,201英语一,65.5,301数学一,120.7,851自动控制原理,128.1,406.0,355.0,379.82,,201英语一,,301数学一,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,0811J1,人工智能科学与工程,055 智能科学与技术学院,12,8,8,1.0,366.0,275.0,326.13,56.13,201英语一,59.13,301数学一,99.63,851自动控制原理,111.3,366.0,275.0,326.13,,201英语一,,301数学一,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,085406,控制工程,055 智能科学与技术学院,21,35,23,1.52,408.0,336.0,361.89,59.1,201英语一,67.7,301数学一,110.2,851自动控制原理,124.9,408.0,341.0,369.65,,201英语一,,301数学一,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,080200,机械工程,120 国家材料服役安全科学中心,1,1,1,1.0,,,,,201英语一,,301数学一,,813机械综合(包括机械设计和自动控制原理),,,,,,201英语一,,301数学一,,813机械综合(包括机械设计和自动控制原理),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,081100,控制科学与工程,120 国家材料服役安全科学中心,1,0,0,,,,,,201英语一,,301数学一,,851自动控制原理,,,,,,201英语一,,301数学一,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,085406,控制工程,120 国家材料服役安全科学中心,1,0,0,,,,,,201英语一,,301数学一,,851自动控制原理,,,,,,201英语一,,301数学一,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,085501,机械工程,120 国家材料服役安全科学中心,1,0,0,,,,,,204英语二,,302数学二,,13 机械综合(包括机械设计和自动控制原理),,,,,,204英语二,,302数学二,,13 机械综合(包括机械设计和自动控制原理),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,080200,机械工程,140 工程技术研究院,2,0,0,,,,,,201英语一,,301数学一,,813 机械综合(包括机械设计和自动控制原理),,,,,,201英语一,,301数学一,,813 机械综合(包括机械设计和自动控制原理),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,081100,控制科学与工程,140 工程技术研究院,3,2,,,,,,,201英语一,,301数学一,,851自动控制原理,,,,,,201英语一,,301数学一,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,085406,控制工程,140 工程技术研究院,4,2,,,,,,,201英语一,,301数学一,,851自动控制原理,,,,,,201英语一,,301数学一,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,085501,机械工程,140 工程技术研究院,4,0,0,,,,,,204英语二,,302数学二,,813机械综合(包括机械设计和自动控制原理),,,,,,204英语二,,302数学二,,813机械综合(包括机械设计和自动控制原理),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,085406,控制工程,210 顺德创新学院,8,0,7,,,,,,201英语一,,301数学一,,851自动控制原理,,,,,,201英语一,,301数学一,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,085501,机械工程,210 顺德创新学院,13,15,,,,,,,204英语二,,302数学二,,813机械综合(包括机械设计和自动控制原理),,,,,,204英语二,,302数学二,,813机械综合(包括机械设计和自动控制原理),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,080200,机械工程,160 钢铁共性技术协同创新中心,1,0,0,,,,,,201英语一,,301数学一,,813 机械综合(包括机械设计和自动控制原理),,,,,,201英语一,,301数学一,,813 机械综合(包括机械设计和自动控制原理),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,085501,机械工程,160 钢铁共性技术协同创新中心,2,1,1,1.0,,,,,204英语二,,302数学二,,813机械综合(包括机械设计和自动控制原理),,,,,,204英语二,,302数学二,,813机械综合(包括机械设计和自动控制原理),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,080200,机械工程,040 机械工程学院,13,22,,,,,,,201英语一,,301数学一,,813机械综合(包括机械设计和自动控制原理),,,,,,201英语一,,301数学一,,813机械综合(包括机械设计和自动控制原理),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,085501,机械工程,040 机械工程学院,55,71,,,,,,,204英语二,,302数学二,,813机械综合(包括机械设计和自动控制原理),,,,,,204英语二,,302数学二,,813机械综合(包括机械设计和自动控制原理),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京科技大学,085502,车辆工程,040 机械工程学院,9,15,,,,,,,204英语二,,302数学二,,813机械综合(包括机械设计和自动控制原理),,,,,,204英语二,,302数学二,,813机械综合(包括机械设计和自动控制原理),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京邮电大学,081100,控制科学与工程,007 智能工程与自动化学院,29,37,29,1.28,405.0,334.0,357.6,58.8,201英语一,65.3,301数学一,109.0,810控制工程基础,124.5,405.0,335.0,360.7,,201英语一,,301数学一,,810控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京邮电大学,085406,控制工程,007 智能工程与自动化学院,22,28,22,1.27,388.0,277.0,323.9,56.3,201英语一,59.0,301数学一,99.4,810控制工程基础,109.2,388.0,277.0,329.5,,201英语一,,301数学一,,810控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京交通大学,081100,控制科学与工程,101 自动化与智能学院,8,10,8,1.25,358.0,285.0,315.4,57.5,201英语一,61.0,301数学一,85.3,801自动控制综合,111.6,358.0,285.0,320.9,,201英语一,,301数学一,,801自动控制综合,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京交通大学,082302,交通信息工程及控制,101 自动化与智能学院,20,27,21,1.29,398.0,283.0,333.1,57.7,201英语一,61.0,301数学一,97.8,801自动控制综合,116.6,398.0,283.0,343.1,,201英语一,,301数学一,,801自动控制综合,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京交通大学,0823J1,低空技术与工程,101 自动化与智能学院,5,5,5,1.0,337.0,264.0,305.6,53.8,201英语一,56.6,301数学一,86.6,801自动控制综合,108.6,337.0,264.0,305.6,,201英语一,,301数学一,,801自动控制综合,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京交通大学,140500,智能科学与技术,101 自动化与智能学院,12,15,13,1.15,395.0,275.0,328.2,56.5,201英语一,60.1,301数学一,92.7,801自动控制综合,118.9,395.0,275.0,333.6,,201英语一,,301数学一,,801自动控制综合,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京交通大学,085401,新一代电子信息技术,101 自动化与智能学院,3,3,3,1.0,390.0,276.0,335.3,58.0,201英语一,61.0,301数学一,98.3,801自动控制综合,118.0,390.0,276.0,335.3,,201英语一,,301数学一,,801自动控制综合,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京交通大学,085406,控制工程,101 自动化与智能学院,48,59,51,1.16,399.0,247.0,340.4,56.8,201英语一,61.2,301数学一,100.8,801自动控制综合,121.6,399.0,247.0,344.6,,201英语一,,301数学一,,801自动控制综合,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京交通大学,085410,人工智能,101 自动化与智能学院,32,40,33,1.21,400.0,285.0,337.6,55.5,204英语二,71.3,302数学二,101.4,801自动控制综合,109.4,400.0,288.0,346.0,,204英语二,,302数学二,,801自动控制综合,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河北工业大学,081100,控制科学与工程,028 人工智能与数据科学学院,50,69,50,1.38,412.0,318.0,345.0,57.5,201英语一,61.3,301数学一,102.2,897自动控制理论（含经典及现代控制理论）,120.4,412.0,324.0,352.1,,201英语一,,301数学一,,897自动控制理论（含经典及现代控制理论）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河北工业大学,085406,控制工程,028 人工智能与数据科学学院,54,68,52,1.31,394.0,315.0,345.7,58.7,201英语一,63.0,301数学一,101.0,897自动控制理论（含经典及现代控制理论）,122.7,394.0,315.0,350.6,,201英语一,,301数学一,,897自动控制理论（含经典及现代控制理论）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,武汉理工大学,081100,控制科学与工程,011 自动化学院,30,26,26,1.0,432.0,317.0,381.8,62.4,201英语一,68.8,301数学一,126.6,848自动控制原理,129.1,432.0,317.0,381.8,,201英语一,,301数学一,,848自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,武汉理工大学,085400,电子信息（02、03方向）,011 自动化学院,62,60,60,1.0,436.0,382.0,399.2,64.3,204英语二,78.4,302数学二,138.4,848自动控制原理,127.7,436.0,382.0,399.2,,204英语二,,302数学二,,848自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,武汉理工大学,080400,仪器科学与技术,006 机电工程学院,23,31,30,1.03,413.0,319.0,355.3,61.0,201英语一,63.0,301数学一,114.8,840控制工程基础,125.5,413.0,319.0,356.5,,201英语一,,301数学一,,840控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,武汉理工大学,082400,船舶与海洋工程,004 船海与能源动力工程学院,134,86,85,1.01,408.0,270.0,330.2,59.6,201英语一,61.5,301数学一,101.4,848自动控制原理,116.2,408.0,270.0,330.7,,201英语一,,301数学一,,848自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,武汉理工大学,085800,能源动力,004 船海与能源动力工程学院,103,122,122,1.0,417.0,254.0,370.6,59.1,204英语二,70.6,302数学二,115.7,848自动控制原理,108.8,417.0,254.0,370.6,,204英语二,,302数学二,,848自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,武汉理工大学,085400,电子信息,024 国家卓越工程师学院,19,3,3,1.0,,,,,204英语二,,302数学二,,848自动控制原理,,,,,,204英语二,,302数学二,,848自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南昌大学,081100,控制科学与工程,010 信息工程学院,13,24,17,1.41,409.0,319.0,343.2,61.8,201英语一,66.8,301数学一,113.8,873自动控制理论,100.8,409.0,327.0,349.3,,201英语一,,301数学一,,873自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南昌大学,085406,控制工程,010 信息工程学院,54,77,59,1.31,427.0,359.0,377.2,62.2,204英语二,75.3,302数学二,132.7,873自动控制理论,107.1,427.0,359.0,381.7,,204英语二,,302数学二,,873自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,安徽大学,081100,控制科学与工程,022 电气工程与自动化学院,30,36,36,1.0,395.0,316.0,344.1,62.9,201英语一,64.9,301数学一,111.0,831自动控制理论,105.3,395.0,316.0,344.1,,201英语一,,301数学一,,831自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,安徽大学,085406,控制工程,022 电气工程与自动化学院,90,124,114,1.09,401.0,292.0,323.4,62.6,201英语一,62.1,301数学一,101.0,831自动控制理论,97.8,401.0,292.0,325.5,,201英语一,,301数学一,,831自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,安徽大学,081100,控制科学与工程,026 人工智能学院,20,23,23,1.0,381.0,291.0,325.8,63.4,201英语一,59.2,301数学一,101.6,831自动控制理论,101.6,381.0,291.0,325.8,,201英语一,,301数学一,,831自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,安徽大学,085406,控制工程,026 人工智能学院,48,64,63,1.02,402.0,296.0,327.2,62.3,201英语一,61.5,301数学一,105.6,831自动控制理论,97.8,402.0,296.0,327.5,,201英语一,,301数学一,,831自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,安徽大学,085406,控制工程,033 滁州研究院,12,2,2,1.0,,,,,201英语一,,301数学一,,831自动控制理论,,,,,,201英语一,,301数学一,,831自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,华北电力大学（北京）,081100,控制科学与工程,004 控制与计算机工程学院,20,58,46,1.26,400.0,317.0,342.0,57.9,201英语一,64.4,301数学一,110.5,841自动控制理论基础,109.2,400.0,320.0,346.3,,201英语一,,301数学一,,841自动控制理论基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,华北电力大学（北京）,085406,控制工程,004 控制与计算机工程学院,80,166,125,1.33,429.0,273.0,365.1,57.9,204英语二,75.9,302数学二,124.5,841自动控制理论基础,106.8,429.0,403.0,411.9,,204英语二,,302数学二,,841自动控制理论基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,华北电力大学（北京）,085406,控制工程,016 国家卓越工程师学院,10,10,10,1.0,,,,,204英语二,,302数学二,,841自动控制理论基础,,,,,,204英语二,,302数学二,,841自动控制理论基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
